Graph String Name,Masrik Form of adjacency matrix
JCOfFbKN?{?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 1 1 0 0 0 1]
[0 1 0 1 1 0 0 0 1 0 0]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 0 0 1 1 1 0 0]
[0 0 0 0 1 0 1 1 1 0 0]"
JCOfDqkVAk?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 0 0 1 1]
[0 1 0 1 0 0 0 1 0 1 0]
[0 1 0 0 1 0 0 1 0 0 1]
[0 0 1 0 0 1 1 0 1 0 0]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 0 1 0 0]"
JCOfDq[VBK?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 1 0 0 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 1 0 0 1 1 0 1 0]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCOfCy[]BK?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 1 0 0 1 0]
[1 0 0 0 0 0 0 1 1 0 1]
[0 1 0 1 0 0 0 0 0 1 1]
[0 1 0 1 0 0 0 0 0 1 1]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 1 0 1 0 0 1 0 1 0]
[0 0 0 1 0 1 1 0 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
JCOfFE[V@w?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 1 0 0 0 0 0 0 0 1 1]
[0 0 1 0 0 0 1 1 0 1 0]
[0 0 1 0 0 1 0 0 1 0 1]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 1 0 0 1 1 0 1 0]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCOfBfKNCw?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 1 1 0 0 0 1]
[0 1 0 0 1 0 0 0 1 0 1]
[0 0 1 0 1 0 0 1 0 1 0]
[0 0 1 0 0 0 1 0 1 0 1]
[0 0 0 1 0 1 0 1 0 1 0]
[0 0 0 1 0 0 1 0 1 0 1]
[0 0 0 0 1 1 0 1 0 1 0]"
JCOf@tsrCw?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 0 1 0 0 0 0 0 1 1]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 1 0 1 0 0 1 0 1 0]
[0 0 0 1 0 1 1 0 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
JCOf?}w\EW?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 0 1 0 0 0 0 1 0 1]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 0 1 0 0 1 1 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
JCOedrKJbg?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 0 1 0 0 0 0 1 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 0 1 1 1 0 0 0 1 0]
[0 0 0 1 0 0 1 1 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
JCOedYk\As?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 0 0 1 1 0 1]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 1 0 0 0 0 0 0 1 1]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 1 1 0 0 1 0 1 0]
[0 0 0 1 0 1 1 0 1 0 0]
[0 0 0 0 1 1 1 1 0 0 0]"
JCQ`ercFbS?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1 0 0 0]
[1 0 1 0 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0 1 0 1]
[0 1 0 0 1 0 1 0 0 0 1]
[0 1 0 0 0 1 0 1 0 1 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 1 0 0 1 1 1 0 0]
[0 0 0 0 1 1 0 1 1 0 0]"
JCQ`fIkUas?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 1 0 0 0 0 0]
[1 0 1 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 1 0 0 0 0 1 0 0]
[0 1 0 0 0 0 0 1 0 1 1]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 1 0 0 0 1 1]
[0 0 0 0 1 0 1 1 1 0 0]
[0 0 0 0 1 0 1 1 1 0 0]"
JCQ`fI[Yas?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 0 0 0 1 0 0 1 0]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 0 1 1 0 0 0 1 1 0]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQ`fG]]ES?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 0 0 1 1 0 1]
[0 1 1 0 0 0 0 0 1 1 0]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 0 1 1 1 1 0 0 0 0]
[0 0 0 1 0 1 0 1 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQf@pqr?y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 1 1 0 0 0 1]
[0 1 0 0 1 0 0 1 1 0 0]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 1 0 0 1 0 0 1 0 1]
[0 0 0 1 0 1 0 1 0 1 0]
[0 0 0 1 0 0 1 0 1 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQf@rI\?y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 1 0 0 0 1 0 1 0]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 1 0 1 0 0 0 1 0]
[0 0 1 0 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQf@qM\Aq?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 1 0 0 1 0 1 0 0]
[0 1 0 0 0 1 0 0 1 0 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 1 0 1 1 1 0 0 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQf@qMVBa?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 0 0 0 1 1 0]
[1 0 0 0 0 1 1 0 1 0 0]
[0 1 0 0 1 0 1 0 0 0 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
JCQf@XpfAs?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1 1 0 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 0 0 1 0 0 0 1 1 0]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 0 1 1 0 1 1 0 0 0]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 1 0 1 0 1 0 1 0]"
JCQf@XpFeo?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1 1 0 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 0 0 1 0 0 0 1 1 0]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 0 1 1 1 0 0 0]
[0 0 0 1 0 1 0 1 1 0 0]"
JCQf@XTmAs?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 0 1 0 1]
[0 1 0 1 0 0 0 1 1 0 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 1 1 1 0 0 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 1 0 1 0 1 0]"
JCQf?zS]@U?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 0 1 0 0 1 0 0 0 1]
[0 1 0 0 1 1 0 0 1 0 0]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 1 0 1 0 1 0 0 1 0]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 1 0 1 0 1 0]"
JCQf?zK]@e?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 0 0 1 1 0 1]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 0 1 0 0 0 1 1 0]
[0 0 0 1 1 0 1 1 0 0 0]
[0 0 0 1 0 1 0 1 0 0 1]
[0 0 0 0 1 1 1 0 0 1 0]"
JCQebPeNCq?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 1 0 0 0 1 0]
[1 0 0 1 0 0 0 1 0 1 0]
[0 1 0 1 0 0 1 0 0 0 1]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 0 1 0 1 0 0]
[0 0 0 0 0 1 1 1 1 0 0]"
JCQe`roZ?]?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 1 1 0 0]
[1 0 0 0 0 1 0 0 1 1 0]
[0 1 1 0 1 0 0 0 0 0 1]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 0 1 1 0 1 0 0 1 0]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 1 1 1 0 1 0]"
JCQe`qwZAM?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 0 0 1 0 1 0]
[1 0 0 1 0 1 1 0 0 0 0]
[0 1 0 0 1 0 0 0 0 1 1]
[0 1 0 0 1 0 0 1 0 0 1]
[0 0 1 1 0 0 1 0 1 0 0]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
JCQe`qwRRK?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 1 0 1 0 0 0]
[1 0 0 1 0 0 0 0 0 1 1]
[0 1 0 1 0 0 1 0 0 1 0]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 0 1 1 1 0 1 0 0]
[0 0 0 0 1 0 1 1 1 0 0]"
JCQe`q[ZBE?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 1 0 0 0 1 0]
[1 0 0 1 0 0 1 1 0 0 0]
[0 1 0 1 0 0 0 0 0 1 1]
[0 1 0 0 1 0 0 1 0 0 1]
[0 0 1 0 1 0 1 0 1 0 0]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
JCQe`q[XbQ?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 1 1 0 0 0 1 0]
[1 0 0 1 0 0 0 1 0 0 1]
[0 1 0 1 0 0 1 0 0 1 0]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 0 1 0 0 0 1 0 1]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 0 1 1 0 1 0 0]
[0 0 0 0 1 0 1 1 1 0 0]"
JCQe`qqZAY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 1 1 0 0 1 0 0]
[1 0 0 1 0 0 1 0 0 1 0]
[0 1 1 1 0 0 1 0 0 0 0]
[0 1 0 0 1 1 0 0 0 0 1]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQe`rI\@Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 1 1 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 1 0 1 0 0 0 1 0]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQdbRQNAY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 1 0 0 1 0 0 0 0]
[1 1 1 0 0 0 0 1 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[0 1 0 0 1 0 0 1 0 1 0]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 0 1 0 1 0 0 1 1]
[0 0 0 0 0 1 1 0 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQdbRIV@i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 1 0 0 0 0 1 1 0 0]
[0 0 0 1 1 0 1 0 0 0 1]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
JCQdbPiVCi?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 1 0 0 0 1 0]
[0 1 1 0 1 0 0 0 0 0 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 0 0 1 0 0 1 0 1 0 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
JCQdarQZ@Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 1 0 0 1]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 1 1 1 0 0 0 0 0]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
JCQdarI\@Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 1 1 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 1 0 0 0 0 0 1 1 0]
[0 1 0 1 0 0 0 1 0 0 1]
[0 0 1 1 0 0 1 0 0 0 1]
[0 0 0 1 1 1 0 0 0 1 0]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQdaqe]AY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 1 0 0 1 0 0 0 0]
[0 1 1 0 0 1 0 0 0 1 0]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQdaotZES?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 1 0 0 1]
[0 1 1 0 0 0 0 0 1 1 0]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 0 1 1 1 0]"
JCQdbG{qQs?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 1 0 1 0 1 0 0]
[1 0 0 1 0 0 0 0 1 1 0]
[0 1 1 0 0 0 0 1 1 0 0]
[0 1 0 1 0 0 0 0 0 1 1]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQdbGxqaw?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1 0 0 0]
[1 0 1 0 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0 1 0 1]
[0 1 0 0 1 0 0 0 1 0 1]
[0 1 0 0 0 0 0 1 1 1 0]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 1 1 1 0 0 0 0]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 0 1 1 0 1 0 1 0]"
JCQbR_yfEI?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 1 0 1 0]
[0 1 0 1 0 0 1 0 0 0 1]
[0 1 0 0 1 1 0 0 0 0 1]
[0 0 1 0 1 0 0 0 1 1 0]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 0 0 1 1 0 0]
[0 0 0 1 0 1 1 0 1 0 0]"
JCQbQpwlCM?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[1 0 0 0 0 0 1 1 0 1 0]
[0 1 1 1 0 0 0 0 0 0 1]
[0 1 1 0 1 0 0 0 0 0 1]
[0 0 0 1 1 0 0 0 1 1 0]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
JCQbQrKl@e?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 1 0 1 0 0 0]
[1 0 0 1 0 0 0 0 1 1 0]
[0 1 1 1 0 0 0 1 0 0 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 0 1 0 1 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQbQrKk`i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 0 0 0 0 1 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 0 0 1 0 1 0 0 1 1 0]
[0 0 0 1 0 0 1 1 0 0 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQbQrQl@Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1 0 0 0]
[1 0 1 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 0 0 0 1 0 0 1 1]
[0 1 0 0 0 1 0 1 0 1 0]
[0 0 1 1 0 0 1 0 1 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 1 1 0 0 0 1]
[0 0 0 0 1 1 0 0 1 1 0]"
JCQbQrIl@i?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 1 0 0 1 0 0 0 0]
[1 1 1 0 0 0 1 0 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 0 0 0 0 0 1 1 0 1]
[0 0 1 1 0 0 0 0 0 1 1]
[0 0 0 0 1 1 0 0 1 0 1]
[0 0 0 0 1 1 0 1 0 1 0]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 0 1 1 1 0 1 0]"
JCQbQpemCi?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 1 0 0 0]
[1 0 0 1 0 0 0 0 1 1 0]
[0 1 1 0 0 0 1 1 0 0 0]
[0 0 1 0 0 1 0 0 1 0 1]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 0 1 0 1 0 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQbQpelCq?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 1 0 0 0]
[1 0 0 1 0 0 0 1 1 0 0]
[0 1 1 0 0 0 1 0 0 1 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 0 1 0 0 1 0 1 1]
[0 0 0 0 0 1 1 0 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQeJQY\@q?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 1 0 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 0 1 0 0 1 0 0 1 0]
[0 1 0 0 1 1 0 0 0 1 0]
[0 0 1 1 0 0 0 0 1 0 1]
[0 0 1 0 1 0 0 1 0 0 1]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQeHrc]?u?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 1 0 0 1 0]
[1 0 0 0 0 1 0 1 0 0 1]
[0 1 0 1 1 0 1 0 0 0 0]
[0 1 0 1 0 1 0 0 1 0 0]
[0 0 1 0 1 0 0 0 0 1 1]
[0 0 1 0 0 0 1 0 0 1 1]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
