Graph String Name,Masrik Form of Adjacency Matrix
GCzfVs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 1 1 1 0 0]
[1 1 1 0 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 0 1 1 0 0 0 1]
[1 0 0 0 1 0 0 0]
[0 1 0 0 1 1 0 0]"
GCzfV[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 0 1 0 0 1 0]
[1 0 1 0 1 1 0 0]
[0 0 1 0 0 0 0 0]"
GCzfU{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[0 0 1 1 1 1 0 0]
[0 0 1 1 0 0 0 0]"
GCzfR{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 1 0 0]
[1 0 0 1 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 1 1 0]"
GCzfV{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 1 0]
[1 0 0 1 1 1 0 0]
[1 0 0 1 0 0 0 0]"
GCzbvg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[0 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0]"
GCzbvW,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 0 1 1]
[0 1 0 0 1 1 0 1]
[0 0 1 1 0 1 1 0]"
GCzbrw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 0 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 0 1 0 0]
[0 1 0 0 1 1 0 0]"
GCzbrs,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 1 0 1]
[1 0 0 0 0 1 1 0]
[0 1 1 1 1 0 0 0]
[0 1 0 0 1 0 0 1]
[0 0 1 1 0 0 1 0]"
GCzbrk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 1 0 0 1]
[1 0 1 1 0 1 0 1]
[1 0 0 0 1 0 1 0]
[0 1 0 0 0 1 0 1]
[0 0 1 1 1 0 1 0]"
GCzbvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 0 1 1 0 1 0]"
GCzbvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 1 0]
[1 0 0 1 0 1 0 1]
[0 0 1 0 1 0 1 0]"
GCzbvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 0]
[0 1 0 1 1 1 0 0]"
GCzbv[,"[0 1 1 1 1 0 0 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 1 0 1]
[1 1 0 0 0 1 1 0]
[0 1 1 1 1 0 0 0]
[0 1 1 0 1 0 0 1]
[0 0 0 1 0 0 1 0]"
GCzbu{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 1 1 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 1 0]
[0 1 1 0 0 1 0 1]
[0 0 1 1 1 0 1 0]"
GCzbr{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 1 0]
[1 0 1 0 0 0 0 1]
[1 0 0 1 1 0 0 1]
[0 1 0 0 0 1 1 0]"
GCzbv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 1 0 1]
[1 0 0 1 1 0 1 0]"
GCzfvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 1 0 0 0 0 1]
[0 1 1 1 1 0 1 0]"
GCzfvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 0 1 0 0 0 1]
[1 1 0 0 1 0 0 0]
[0 0 1 0 1 1 0 0]"
GCzfvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 1 1 0 0]
[0 1 1 0 1 1 0 0]"
GCzfv[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 0 1 0 0 0 1]
[1 0 0 0 1 0 0 0]
[0 1 1 0 1 1 0 0]"
GCzfr{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 1 0 0 0 0 1 0]
[1 0 0 1 0 1 0 1]
[0 1 1 0 1 0 1 0]"
GCzfv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1]
[1 1 1 0 0 0 0 1]
[1 1 0 1 0 0 0 0]
[1 0 0 1 1 1 0 0]"
GCzfZw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 0 0 1]
[0 1 0 0 1 1 1 0]"
GCzf^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 0]
[0 1 1 1 1 1 0 0]"
GCzf^[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 1 0]
[1 1 1 0 0 1 1 0]
[1 1 0 1 1 0 0 0]
[1 1 0 1 1 0 0 0]
[0 0 1 0 0 0 0 0]"
GCzfZ{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 1 0 0]
[1 1 0 1 1 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 1 1 0]"
GCzf^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 1 1 0 0]
[1 0 0 1 0 0 0 0]"
GCze~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 0]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 1 1 0 1 1 0]"
GCze~s,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCze~[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 1 1 1 0 0]
[0 0 1 1 0 0 0 0]"
GCze}{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 1 1 0 0 0 0]"
GCze|{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 1 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 1 1 0 0 0 0]"
GCzez{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 1 1]
[1 1 1 0 0 1 0 0]
[1 1 0 0 0 1 0 0]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 1 0 0 1 1 0]"
GCze~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]"
GCzb}w,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 0 0]
[1 0 1 1 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 1 1 0 1]
[0 1 0 0 1 1 1 0]"
GCzbzw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 1 1 0 0]
[0 1 0 0 1 1 0 0]"
GCzb~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 0 1 1 1 1 0]"
GCzbz{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 1 1 1 0]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 1 0 0]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 0 0 0 1 1 0]"
GCzb~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 1 1 0]"
GCzf~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 1]
[1 0 1 0 0 0 0 1]
[0 1 1 1 1 1 1 0]"
GCzf~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 1 0]
[1 1 0 1 1 1 0 0]
[1 1 0 1 0 0 0 0]"
GCxvF_,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 0 0]
[0 1 0 1 1 0 0 0]
[0 0 1 1 1 0 0 0]"
GCxvFO,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 0 0 1 1 1]
[0 0 1 1 1 0 1 0]
[0 0 1 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCxvBo,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 0]
[0 1 0 0 1 0 0 1]
[0 0 1 1 1 0 0 0]
[0 0 1 1 0 1 0 0]"
GCxvFG,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 0 0]
[0 1 0 0 1 0 1 1]
[0 0 1 1 0 1 0 0]
[0 0 1 1 0 1 0 0]"
GCxvEg,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 0 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 0 1 1]
[0 0 0 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvBg,"[0 1 1 1 1 0 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[0 0 1 0 0 0 1 1]
[0 0 0 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvEW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 1 0 1]
[0 1 1 0 1 0 1 0]
[0 1 0 1 0 1 0 1]
[0 0 1 0 1 0 1 0]"
GCxvBW,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 0 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 1 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 0 1 1 0 0 0 1]
[0 0 0 0 1 1 1 0]"
GCxvBS,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 0 0 1 1 0]
[0 0 1 1 1 0 0 1]
[0 0 1 1 1 0 0 1]
[0 0 1 1 0 1 1 0]"
GCxvFo,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[0 0 1 1 1 0 0 0]
[0 0 0 1 1 1 0 0]"
GCxvFg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 1 0 0]
[1 0 0 0 1 0 1 1]
[0 0 1 1 0 1 0 0]
[0 0 1 1 0 1 0 0]"
GCxvFW,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 0 1 0]
[0 1 0 0 1 1 0 1]
[0 0 1 1 0 0 1 0]"
GCxvEw,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 0 1 1]
[0 1 0 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvBw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 1 0 0 1]
[1 0 1 1 0 1 0 0]
[1 0 0 0 1 0 1 0]
[0 1 0 0 0 1 0 1]
[0 0 1 1 0 0 1 0]"
GCxvFS,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 0 0 1 1 1]
[0 0 1 1 1 0 1 1]
[0 0 1 1 1 1 0 0]
[0 0 1 1 1 1 0 0]"
GCxvBs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 1 0 0 1]
[1 0 1 1 0 0 1 0]
[1 0 0 0 0 0 1 1]
[0 1 0 0 1 1 0 0]
[0 0 1 1 0 1 0 0]"
GCxvFw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvFs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 1 0 0 0 0 1]
[0 0 0 1 1 0 1 0]"
GCxvF[,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 1 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0]"
GCxvF{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 0]
[1 0 0 1 1 1 0 0]"
GCxvf_,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 1 1 1 0 0 0]
[0 1 0 1 1 0 0 0]
[0 0 1 1 1 0 0 0]"
GCxvfO,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 1 0]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCxveo,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCxvbo,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 1 0]
[0 0 1 1 1 1 0 0]
[0 0 1 1 1 0 0 0]"
GCxveW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 0 1]
[0 1 0 1 1 0 1 0]
[0 1 0 1 0 1 0 1]
[0 0 1 1 1 0 1 0]"
GCxvbW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 0 1]
[0 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0]"
GCxvcw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 0 0 1 1]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 1 0 0]"
GCxvfo,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[0 0 1 1 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvfW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 1 1]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 1 0 0]"
GCxvew,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 1 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 0 0 1 1]
[0 1 0 1 1 1 0 0]
[0 0 1 1 1 1 0 0]"
GCxvfc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[0 0 1 0 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvfS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[0 1 1 1 1 0 0 0]
[0 0 0 1 1 1 0 0]"
GCxves,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 1 1 0 0]
[0 0 0 1 1 1 0 0]"
GCxvbs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 1 0 1]
[1 0 0 0 1 0 1 0]
[0 1 1 1 0 1 0 0]
[0 0 1 1 1 0 0 0]"
GCxve[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 0 1 0 0]
[0 1 0 1 1 1 0 0]"
GCxvb[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 1 0]
[1 0 0 0 1 0 0 1]
[0 1 1 1 1 0 0 0]
[0 1 1 1 0 1 0 0]"
GCxvc{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 1 1 0 0]
[0 1 0 1 1 1 0 0]"
GCxvfw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 0]
[0 0 1 1 1 1 0 0]"
GCxvfs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 0 1 1 1 0 0]
[0 0 1 0 1 1 0 0]"
GCxvf[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 1]
[0 1 1 1 1 0 0 0]
[0 1 0 1 1 1 0 0]"
GCxve{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 1 1 0 0]
[0 1 0 1 1 1 0 0]"
GCxvf{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 1 1 0 0]
[1 0 0 1 1 1 0 0]"
GCxvVG,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 1 0 0]
[0 1 0 0 1 0 1 1]
[0 0 1 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCxvVg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 1 0 0]
[1 0 0 0 1 0 1 1]
[0 0 1 1 0 1 0 1]
[0 0 1 1 0 1 1 0]"
GCxvRw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 1 0 0]
[1 0 0 0 1 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 0 0 0 1 1 0]"
GCxvVS,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 0 0 1 1 1]
[0 0 1 1 1 0 1 1]
[0 0 1 1 1 1 0 1]
[0 0 1 1 1 1 1 0]"
GCxvVw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 1]
[0 0 0 1 1 1 1 0]"
GCxvVs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 0 1]
[1 1 1 0 0 0 0 1]
[1 0 0 1 0 0 0 1]
[0 0 0 0 1 1 1 0]"
GCxvV[,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 1 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 1 1]
[0 1 1 1 0 1 0 1]
[0 1 0 0 1 1 1 0]"
